created_at,entry_id,field1
2019-04-02 22:01:09 UTC,252,108
2019-04-02 23:01:04 UTC,253,108
2019-04-03 00:01:04 UTC,254,106
2019-04-03 01:01:09 UTC,255,105
2019-04-03 02:01:04 UTC,256,104
2019-04-03 03:01:09 UTC,257,103
2019-04-03 04:01:09 UTC,258,106
2019-04-03 05:01:09 UTC,259,108
2019-04-03 06:01:04 UTC,260,107
2019-04-03 07:01:09 UTC,261,104
2019-04-03 08:01:09 UTC,262,76
2019-04-03 09:01:09 UTC,263,107
2019-04-03 10:01:05 UTC,264,107
2019-04-03 11:01:09 UTC,265,108
2019-04-03 12:01:04 UTC,266,108
2019-04-03 13:01:04 UTC,267,108
2019-04-03 14:01:04 UTC,268,108
2019-04-03 15:01:10 UTC,269,108
2019-04-03 16:01:09 UTC,270,107
2019-04-03 17:01:09 UTC,271,107
2019-04-03 18:01:09 UTC,272,106
2019-04-03 19:01:09 UTC,273,106
2019-04-03 20:01:05 UTC,274,106
2019-04-03 21:01:05 UTC,275,107
2019-04-03 22:01:05 UTC,276,106
2019-04-03 23:01:10 UTC,277,107
2019-04-04 00:01:09 UTC,278,106
2019-04-04 01:01:05 UTC,279,105
2019-04-04 02:01:04 UTC,280,105
2019-04-04 03:01:05 UTC,281,107
2019-04-04 04:01:06 UTC,282,106
2019-04-04 05:01:04 UTC,283,106
2019-04-04 06:01:04 UTC,284,106
2019-04-04 07:01:10 UTC,285,106
2019-04-04 08:01:09 UTC,286,105
2019-04-04 09:01:09 UTC,287,105
2019-04-04 10:01:05 UTC,288,104
2019-04-04 11:01:10 UTC,289,106
2019-04-04 12:01:05 UTC,290,106
2019-04-04 13:01:05 UTC,291,107
2019-04-04 14:01:09 UTC,292,106
2019-04-04 15:01:09 UTC,293,105
2019-04-04 16:01:09 UTC,294,106
2019-04-04 17:01:09 UTC,295,106
2019-04-04 18:01:09 UTC,296,105
2019-04-04 19:01:09 UTC,297,105
2019-04-04 20:01:09 UTC,298,106
2019-04-04 21:01:09 UTC,299,107
2019-04-04 22:01:09 UTC,300,106
2019-04-04 23:01:09 UTC,301,106
2019-04-05 00:01:09 UTC,302,106
2019-04-05 01:01:09 UTC,303,106
2019-04-05 02:01:04 UTC,304,107
2019-04-05 03:01:09 UTC,305,105
2019-04-05 04:01:04 UTC,306,104
2019-04-05 05:01:10 UTC,307,105
2019-04-05 06:01:04 UTC,308,106
2019-04-05 07:01:09 UTC,309,104
2019-04-05 08:01:04 UTC,310,104
2019-04-05 09:01:09 UTC,311,104
2019-04-05 10:01:09 UTC,312,66
2019-04-05 11:01:09 UTC,313,66
2019-04-05 12:01:09 UTC,314,67
2019-04-05 13:01:09 UTC,315,66
2019-04-05 14:01:10 UTC,316,66
2019-04-05 15:01:07 UTC,317,66
2019-04-05 16:01:09 UTC,318,66
2019-04-05 17:01:10 UTC,319,66
2019-04-05 18:01:09 UTC,320,106
2019-04-05 19:01:09 UTC,321,104
2019-04-05 20:01:09 UTC,322,104
2019-04-05 21:01:09 UTC,323,105
2019-04-05 22:01:04 UTC,324,105
2019-04-05 23:01:04 UTC,325,105
2019-04-06 00:01:09 UTC,326,105
2019-04-06 01:01:09 UTC,327,105
2019-04-06 02:01:10 UTC,328,105
2019-04-06 03:01:04 UTC,329,105
2019-04-06 04:01:05 UTC,330,105
2019-04-06 05:01:09 UTC,331,105
2019-04-06 06:01:09 UTC,332,105
2019-04-06 07:01:05 UTC,333,106
2019-04-06 08:01:09 UTC,334,106
2019-04-06 09:01:09 UTC,335,65
2019-04-06 10:01:10 UTC,336,65
2019-04-06 11:01:09 UTC,337,65
2019-04-06 12:01:04 UTC,338,123
2019-04-06 13:01:04 UTC,339,124
2019-04-06 14:01:04 UTC,340,124
2019-04-06 15:01:09 UTC,341,123
2019-04-06 16:01:09 UTC,342,127
2019-04-06 17:01:04 UTC,343,64
2019-04-06 18:01:09 UTC,344,64
2019-04-06 19:01:09 UTC,345,64
2019-04-06 20:01:09 UTC,346,108
2019-04-06 21:01:10 UTC,347,107
2019-04-06 22:01:07 UTC,348,107
2019-04-06 23:01:09 UTC,349,63
2019-04-07 00:01:09 UTC,350,63
2019-04-07 01:01:10 UTC,351,74
2019-04-07 02:01:09 UTC,352,103
2019-04-07 03:01:09 UTC,353,63
2019-04-07 04:01:09 UTC,354,63
2019-04-07 05:01:04 UTC,355,102
2019-04-07 06:01:09 UTC,356,76
2019-04-07 07:01:04 UTC,357,63
2019-04-07 08:01:09 UTC,358,103
2019-04-07 09:01:09 UTC,359,69
2019-04-07 10:01:04 UTC,360,63
2019-04-07 11:01:09 UTC,361,63
2019-04-07 12:01:09 UTC,362,63
2019-04-07 13:01:10 UTC,363,124
2019-04-07 14:01:10 UTC,364,124
2019-04-07 15:01:09 UTC,365,63
2019-04-07 16:01:04 UTC,366,62
2019-04-07 17:01:09 UTC,367,62
2019-04-07 18:01:05 UTC,368,62
2019-04-07 19:01:07 UTC,369,62
2019-04-07 20:01:10 UTC,370,106
2019-04-07 21:01:05 UTC,371,107
2019-04-07 22:01:05 UTC,372,106
2019-04-07 23:01:09 UTC,373,105
2019-04-08 00:01:04 UTC,374,76
2019-04-08 01:01:09 UTC,375,62
2019-04-08 02:01:04 UTC,376,102
2019-04-08 03:01:09 UTC,377,62
2019-04-08 04:01:09 UTC,378,61
2019-04-08 05:01:09 UTC,379,62
2019-04-08 06:01:04 UTC,380,61
2019-04-08 07:01:09 UTC,381,70
2019-04-08 08:01:10 UTC,382,62
2019-04-08 09:01:05 UTC,383,61
2019-04-08 10:01:09 UTC,384,61
2019-04-08 11:01:09 UTC,385,61
2019-04-08 12:01:05 UTC,386,61
2019-04-08 13:01:10 UTC,387,61
2019-04-08 14:01:04 UTC,388,62
2019-04-08 15:01:09 UTC,389,61
2019-04-08 16:01:09 UTC,390,61
2019-04-08 17:01:10 UTC,391,61
2019-04-08 18:01:05 UTC,392,61
2019-04-08 19:01:09 UTC,393,61
2019-04-08 20:01:09 UTC,394,61
2019-04-08 21:01:05 UTC,395,61
2019-04-08 22:01:07 UTC,396,61
2019-04-08 23:01:10 UTC,397,61
2019-04-09 00:01:09 UTC,398,61
2019-04-09 01:01:04 UTC,399,61
2019-04-09 02:01:09 UTC,400,61
2019-04-09 03:01:05 UTC,401,61
2019-04-09 04:01:10 UTC,402,61
2019-04-09 05:01:06 UTC,403,104
2019-04-09 06:01:05 UTC,404,60
2019-04-09 07:01:09 UTC,405,60
2019-04-09 08:01:10 UTC,406,61
2019-04-09 09:01:05 UTC,407,61
2019-04-09 10:01:05 UTC,408,61
2019-04-09 11:01:10 UTC,409,60
2019-04-09 12:01:09 UTC,410,60
2019-04-09 13:01:09 UTC,411,60
2019-04-09 14:01:04 UTC,412,60
2019-04-09 15:01:09 UTC,413,60
2019-04-09 16:01:09 UTC,414,60
2019-04-09 17:01:09 UTC,415,60
2019-04-09 18:01:09 UTC,416,60
2019-04-09 19:01:10 UTC,417,60
2019-04-09 20:01:05 UTC,418,60
2019-04-09 21:01:04 UTC,419,60
2019-04-09 22:01:09 UTC,420,60
2019-04-09 23:01:06 UTC,421,60
2019-04-10 00:01:09 UTC,422,60
2019-04-10 01:01:09 UTC,423,60
2019-04-10 02:01:09 UTC,424,59
2019-04-10 03:01:09 UTC,425,59
2019-04-10 04:01:10 UTC,426,59
2019-04-10 05:01:09 UTC,427,59
2019-04-10 06:01:04 UTC,428,60
2019-04-10 07:01:09 UTC,429,60
2019-04-10 08:01:10 UTC,430,60
2019-04-10 09:01:06 UTC,431,59
2019-04-10 10:01:04 UTC,432,59
2019-04-10 11:01:04 UTC,433,59
2019-04-10 12:01:04 UTC,434,59
2019-04-10 13:01:09 UTC,435,59
2019-04-10 14:01:04 UTC,436,59
2019-04-10 15:01:09 UTC,437,59
2019-04-10 16:01:05 UTC,438,59
2019-04-10 17:01:06 UTC,439,67
2019-04-10 18:01:04 UTC,440,59
2019-04-10 19:01:05 UTC,441,59
2019-04-10 20:01:09 UTC,442,59
2019-04-10 21:01:05 UTC,443,58
2019-04-10 22:01:09 UTC,444,58
2019-04-10 23:01:07 UTC,445,58
2019-04-11 00:01:10 UTC,446,102
2019-04-11 01:01:05 UTC,447,58
2019-04-11 02:01:09 UTC,448,58
2019-04-11 03:01:09 UTC,449,58
2019-04-11 04:01:09 UTC,450,58
2019-04-11 05:01:09 UTC,451,58
2019-04-11 06:01:09 UTC,452,58
2019-04-11 07:01:05 UTC,453,58
2019-04-11 08:01:07 UTC,454,58
2019-04-11 09:01:05 UTC,455,58
2019-04-11 10:01:09 UTC,456,58
2019-04-11 11:01:04 UTC,457,58
2019-04-11 12:01:09 UTC,458,77
2019-04-11 13:01:05 UTC,459,141
2019-04-11 14:01:04 UTC,460,99
2019-04-11 15:01:05 UTC,461,77
2019-04-11 16:01:09 UTC,462,59
2019-04-11 17:01:05 UTC,463,57
2019-04-11 18:01:09 UTC,464,57
2019-04-11 19:01:09 UTC,465,57
2019-04-11 20:01:04 UTC,466,57
2019-04-11 21:01:09 UTC,467,57
2019-04-11 21:23:25 UTC,468,57
2019-04-11 22:01:07 UTC,469,77
2019-04-11 23:01:12 UTC,470,64
2019-04-12 00:01:09 UTC,471,57
2019-04-12 01:01:04 UTC,472,57
2019-04-12 02:01:09 UTC,473,57
2019-04-12 03:01:09 UTC,474,56
2019-04-12 04:01:04 UTC,475,56
2019-04-12 05:01:04 UTC,476,56
2019-04-12 06:01:09 UTC,477,56
2019-04-12 07:01:05 UTC,478,56
2019-04-12 08:01:09 UTC,479,56
2019-04-12 09:01:09 UTC,480,56
2019-04-12 10:01:05 UTC,481,57
2019-04-12 11:01:04 UTC,482,58
2019-04-12 12:01:09 UTC,483,56
2019-04-12 13:01:09 UTC,484,56
2019-04-12 14:01:05 UTC,485,56
2019-04-12 15:01:05 UTC,486,58
2019-04-12 16:01:10 UTC,487,105
2019-04-12 17:01:09 UTC,488,56
2019-04-12 18:01:04 UTC,489,56
2019-04-12 19:01:07 UTC,490,56
2019-04-12 20:01:04 UTC,491,56
2019-04-12 21:01:04 UTC,492,55
2019-04-12 22:01:04 UTC,493,55
2019-04-12 23:01:04 UTC,494,55
2019-04-13 00:01:04 UTC,495,55
2019-04-13 01:01:09 UTC,496,55
2019-04-13 02:01:04 UTC,497,55
2019-04-13 03:01:09 UTC,498,55
2019-04-13 04:01:10 UTC,499,55
2019-04-13 05:01:04 UTC,500,55
2019-04-13 06:01:09 UTC,501,55
2019-04-13 07:01:04 UTC,502,72
2019-04-13 08:01:05 UTC,503,55
2019-04-13 09:01:06 UTC,504,54
2019-04-13 10:01:09 UTC,505,55
2019-04-13 11:01:04 UTC,506,55
2019-04-13 12:01:04 UTC,507,105
2019-04-13 13:01:09 UTC,508,107
2019-04-13 14:01:05 UTC,509,107
2019-04-13 15:01:05 UTC,510,54
2019-04-13 16:01:05 UTC,511,61
2019-04-13 17:01:09 UTC,512,54
2019-04-13 18:01:04 UTC,513,101
2019-04-13 19:01:09 UTC,514,100
2019-04-13 20:01:05 UTC,515,56
2019-04-13 21:01:09 UTC,516,53
2019-04-13 22:01:05 UTC,517,53
2019-04-13 23:01:06 UTC,518,59
2019-04-14 00:01:04 UTC,519,94
2019-04-14 01:01:04 UTC,520,55
2019-04-14 02:01:09 UTC,521,53
2019-04-14 03:01:10 UTC,522,53
2019-04-14 04:01:05 UTC,523,53
2019-04-14 05:01:05 UTC,524,86
2019-04-14 06:01:09 UTC,525,81
2019-04-14 07:01:10 UTC,526,80
2019-04-14 08:01:09 UTC,527,61
2019-04-14 09:01:04 UTC,528,53
2019-04-14 10:01:04 UTC,529,53
2019-04-14 11:01:04 UTC,530,53
2019-04-14 12:01:09 UTC,531,53
2019-04-14 13:01:10 UTC,532,55
2019-04-14 14:01:05 UTC,533,55
2019-04-14 15:01:05 UTC,534,54
2019-04-14 16:01:05 UTC,535,53
2019-04-14 17:01:05 UTC,536,52
2019-04-14 18:01:05 UTC,537,52
2019-04-14 19:01:09 UTC,538,52
2019-04-14 20:01:09 UTC,539,52
2019-04-14 21:01:04 UTC,540,52
2019-04-14 22:01:06 UTC,541,52
2019-04-14 23:01:10 UTC,542,62
2019-04-15 00:01:09 UTC,543,65
2019-04-15 01:01:04 UTC,544,52
2019-04-15 02:01:04 UTC,545,100
2019-04-15 03:01:09 UTC,546,101
2019-04-15 04:01:09 UTC,547,99
2019-04-15 05:01:05 UTC,548,101
2019-04-15 06:01:05 UTC,549,99
2019-04-15 07:01:04 UTC,550,100
2019-04-15 08:01:05 UTC,551,75
2019-04-15 09:01:09 UTC,552,139
2019-04-15 10:01:09 UTC,553,143
2019-04-15 11:01:06 UTC,554,142
2019-04-15 12:01:05 UTC,555,133
2019-04-15 13:01:09 UTC,556,126
2019-04-15 14:01:09 UTC,557,141
2019-04-15 15:01:09 UTC,558,142
2019-04-15 16:01:09 UTC,559,143
2019-04-15 17:01:09 UTC,560,143
2019-04-15 18:01:04 UTC,561,143
2019-04-15 19:01:09 UTC,562,143
2019-04-15 20:01:04 UTC,563,92
2019-04-15 21:01:09 UTC,564,98
2019-04-15 22:01:04 UTC,565,100
2019-04-15 23:01:05 UTC,566,101
2019-04-16 00:01:10 UTC,567,100
2019-04-16 01:01:09 UTC,568,101
2019-04-16 02:01:09 UTC,569,101
2019-04-16 03:01:10 UTC,570,102
2019-04-16 04:01:10 UTC,571,102
2019-04-16 05:01:04 UTC,572,102
2019-04-16 06:01:09 UTC,573,102
2019-04-16 07:01:06 UTC,574,102
2019-04-16 08:01:09 UTC,575,96
2019-04-16 09:01:05 UTC,576,143
2019-04-16 10:01:05 UTC,577,143
2019-04-16 11:01:06 UTC,578,143
2019-04-16 12:01:09 UTC,579,143
2019-04-16 13:01:04 UTC,580,143
2019-04-16 14:01:09 UTC,581,144
2019-04-16 15:01:05 UTC,582,144
2019-04-16 16:01:09 UTC,583,144
2019-04-16 17:01:04 UTC,584,143
2019-04-16 18:01:04 UTC,585,143
2019-04-16 19:01:09 UTC,586,143
2019-04-16 20:01:10 UTC,587,143
2019-04-16 21:01:05 UTC,588,143
2019-04-16 22:01:10 UTC,589,143
2019-04-16 23:01:05 UTC,590,143
2019-04-17 00:01:04 UTC,591,143
2019-04-17 01:01:09 UTC,592,143
2019-04-17 02:01:10 UTC,593,143
2019-04-17 03:01:09 UTC,594,143
2019-04-17 04:01:06 UTC,595,143
2019-04-17 05:01:05 UTC,596,143
2019-04-17 06:01:09 UTC,597,143
2019-04-17 07:01:09 UTC,598,144
2019-04-17 08:01:09 UTC,599,143
2019-04-17 09:01:09 UTC,600,143
2019-04-17 10:01:04 UTC,601,143
2019-04-17 11:01:04 UTC,602,142
2019-04-17 12:01:09 UTC,603,142
2019-04-17 13:01:09 UTC,604,140
2019-04-17 14:01:04 UTC,605,141
2019-04-17 15:01:04 UTC,606,142
2019-04-17 16:01:09 UTC,607,143
2019-04-17 17:01:04 UTC,608,143
2019-04-17 18:01:09 UTC,609,143
2019-04-17 19:01:06 UTC,610,144
2019-04-17 20:01:09 UTC,611,144
2019-04-17 21:01:05 UTC,612,144
2019-04-17 22:01:09 UTC,613,144
2019-04-17 23:01:09 UTC,614,144
2019-04-18 00:01:09 UTC,615,143
2019-04-18 01:01:05 UTC,616,143
2019-04-18 02:01:09 UTC,617,143
2019-04-18 03:01:05 UTC,618,142
2019-04-18 04:01:09 UTC,619,142
2019-04-18 05:01:10 UTC,620,49
2019-04-18 06:01:04 UTC,621,49
2019-04-18 07:01:09 UTC,622,49
2019-04-18 08:01:04 UTC,623,143
2019-04-18 09:01:09 UTC,624,143
2019-04-18 10:01:09 UTC,625,141
2019-04-18 11:01:05 UTC,626,84
2019-04-18 12:01:09 UTC,627,84
2019-04-18 13:01:04 UTC,628,80
2019-04-18 14:01:09 UTC,629,85
2019-04-18 15:01:05 UTC,630,141
2019-04-18 16:01:09 UTC,631,142
2019-04-18 17:01:09 UTC,632,143
2019-04-18 18:01:10 UTC,633,143
2019-04-18 19:01:05 UTC,634,143
2019-04-18 20:01:05 UTC,635,143
2019-04-18 21:01:04 UTC,636,143
2019-04-18 22:01:09 UTC,637,142
2019-04-18 23:01:05 UTC,638,142
2019-04-19 00:01:09 UTC,639,142
2019-04-19 01:01:09 UTC,640,142
2019-04-19 02:01:09 UTC,641,52
2019-04-19 03:01:10 UTC,642,49
2019-04-19 04:01:05 UTC,643,48
2019-04-19 05:01:09 UTC,644,47
2019-04-19 06:01:09 UTC,645,47
2019-04-19 07:01:10 UTC,646,76
2019-04-19 08:01:05 UTC,647,142
2019-04-19 09:01:09 UTC,648,142
2019-04-19 10:01:10 UTC,649,140
2019-04-19 11:01:06 UTC,650,85
2019-04-19 12:01:10 UTC,651,83
2019-04-19 13:01:09 UTC,652,81
2019-04-19 14:01:09 UTC,653,83
2019-04-19 15:01:09 UTC,654,139
2019-04-19 16:01:09 UTC,655,67
2019-04-19 17:01:05 UTC,656,140
2019-04-19 18:01:09 UTC,657,140
2019-04-19 19:01:04 UTC,658,138
2019-04-19 20:01:09 UTC,659,114
2019-04-19 21:01:04 UTC,660,113
2019-04-19 22:01:04 UTC,661,45
2019-04-19 23:01:04 UTC,662,49
2019-04-20 00:01:04 UTC,663,55
2019-04-20 01:01:05 UTC,664,56
2019-04-20 02:01:10 UTC,665,67
